name,num_points,width,height,points,uuid,image_path,type,variant,id,image,order,gt_image,task,description
leaf,17,831.0,1094.0,"[{'x': 697, 'y': 156, 'label': 1}, {'x': 567, 'y': 247, 'label': 2}, {'x': 410, 'y': 319, 'label': 3}, {'x': 249, 'y': 391, 'label': 4}, {'x': 167, 'y': 537, 'label': 5}, {'x': 131, 'y': 693, 'label': 6}, {'x': 164, 'y': 824, 'label': 7}, {'x': 56, 'y': 874, 'label': 8}, {'x': 83, 'y': 919, 'label': 9}, {'x': 196, 'y': 866, 'label': 10}, {'x': 382, 'y': 893, 'label': 11}, {'x': 542, 'y': 846, 'label': 12}, {'x': 661, 'y': 740, 'label': 13}, {'x': 726, 'y': 611, 'label': 14}, {'x': 755, 'y': 462, 'label': 15}, {'x': 741, 'y': 300, 'label': 16}, {'x': 701, 'y': 157, 'label': 17}]",76993cff-82c4-4867-ae2e-15ec56703b1b,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/leaf.png,worksheets,worksheets_gt,8.0,datasets/connect_dots/images/leaf.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",datasets/connect_dots/labels/leaf_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
moon,12,882.0,1151.0,"[{'x': 740, 'y': 102, 'label': 1}, {'x': 550, 'y': 274, 'label': 2}, {'x': 453, 'y': 519, 'label': 3}, {'x': 479, 'y': 748, 'label': 4}, {'x': 583, 'y': 928, 'label': 5}, {'x': 729, 'y': 1058, 'label': 6}, {'x': 491, 'y': 1013, 'label': 7}, {'x': 304, 'y': 888, 'label': 8}, {'x': 186, 'y': 698, 'label': 9}, {'x': 176, 'y': 502, 'label': 10}, {'x': 283, 'y': 285, 'label': 11}, {'x': 486, 'y': 139, 'label': 12}]",87d8e905-ed25-44aa-a48d-e0fe3798e22c,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/moon.png,worksheets,worksheets_gt,12.0,datasets/connect_dots/images/moon.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",datasets/connect_dots/labels/moon_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
cat,26,985.0,1253.0,"[{'x': 452, 'y': 126, 'label': 1}, {'x': 538, 'y': 196, 'label': 2}, {'x': 673, 'y': 180, 'label': 3}, {'x': 766, 'y': 104, 'label': 4}, {'x': 778, 'y': 219, 'label': 5}, {'x': 806, 'y': 348, 'label': 6}, {'x': 779, 'y': 446, 'label': 7}, {'x': 809, 'y': 570, 'label': 8}, {'x': 809, 'y': 714, 'label': 9}, {'x': 845, 'y': 834, 'label': 10}, {'x': 804, 'y': 992, 'label': 11}, {'x': 893, 'y': 1039, 'label': 12}, {'x': 789, 'y': 1068, 'label': 13}, {'x': 715, 'y': 1071, 'label': 14}, {'x': 644, 'y': 1077, 'label': 15}, {'x': 578, 'y': 1139, 'label': 16}, {'x': 511, 'y': 1089, 'label': 17}, {'x': 412, 'y': 1112, 'label': 18}, {'x': 377, 'y': 1058, 'label': 19}, {'x': 114, 'y': 967, 'label': 20}, {'x': 140, 'y': 920, 'label': 21}, {'x': 328, 'y': 934, 'label': 22}, {'x': 325, 'y': 751, 'label': 23}, {'x': 434, 'y': 543, 'label': 24}, {'x': 470, 'y': 421, 'label': 25}, {'x': 461, 'y': 274, 'label': 26}]",88b52b81-3bf4-49fd-933d-219eb0d6ba18,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/cat.png,worksheets,worksheets_gt,16.0,datasets/connect_dots/images/cat.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",datasets/connect_dots/labels/cat_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
ball,14,1179.0,921.0,"[{'x': 495, 'y': 105, 'label': 1}, {'x': 709, 'y': 108, 'label': 2}, {'x': 862, 'y': 202, 'label': 3}, {'x': 948, 'y': 346, 'label': 4}, {'x': 954, 'y': 500, 'label': 5}, {'x': 911, 'y': 632, 'label': 6}, {'x': 826, 'y': 728, 'label': 7}, {'x': 700, 'y': 792, 'label': 8}, {'x': 546, 'y': 798, 'label': 9}, {'x': 389, 'y': 732, 'label': 10}, {'x': 287, 'y': 625, 'label': 11}, {'x': 236, 'y': 478, 'label': 12}, {'x': 252, 'y': 349, 'label': 13}, {'x': 331, 'y': 207, 'label': 14}]",d6479241-b521-4b42-89d4-14270de6fd91,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/ball.png,worksheets,worksheets_gt,6.0,datasets/connect_dots/images/ball.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",datasets/connect_dots/labels/ball_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
flower2,16,1038.0,1335.0,"[{'x': 528, 'y': 99, 'label': 1}, {'x': 650, 'y': 198, 'label': 2}, {'x': 798, 'y': 230, 'label': 3}, {'x': 809, 'y': 364, 'label': 4}, {'x': 909, 'y': 496, 'label': 5}, {'x': 819, 'y': 605, 'label': 6}, {'x': 804, 'y': 787, 'label': 7}, {'x': 657, 'y': 783, 'label': 8}, {'x': 528, 'y': 879, 'label': 9}, {'x': 405, 'y': 780, 'label': 10}, {'x': 242, 'y': 772, 'label': 11}, {'x': 234, 'y': 614, 'label': 12}, {'x': 134, 'y': 492, 'label': 13}, {'x': 235, 'y': 366, 'label': 14}, {'x': 272, 'y': 212, 'label': 15}, {'x': 408, 'y': 201, 'label': 16}]",385dcf1a-a0b5-40d0-943e-c1f8c3e6139e,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/flower2.png,worksheets,worksheets_gt,1.0,datasets/connect_dots/images/flower2.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",datasets/connect_dots/labels/flower2_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
cloud,21,994.0,764.0,"[{'x': 183, 'y': 242, 'label': 1}, {'x': 278, 'y': 135, 'label': 2}, {'x': 438, 'y': 168, 'label': 3}, {'x': 575, 'y': 103, 'label': 4}, {'x': 725, 'y': 206, 'label': 5}, {'x': 808, 'y': 254, 'label': 6}, {'x': 896, 'y': 332, 'label': 7}, {'x': 894, 'y': 438, 'label': 8}, {'x': 811, 'y': 499, 'label': 9}, {'x': 846, 'y': 592, 'label': 10}, {'x': 784, 'y': 660, 'label': 11}, {'x': 696, 'y': 685, 'label': 12}, {'x': 634, 'y': 661, 'label': 13}, {'x': 580, 'y': 717, 'label': 14}, {'x': 481, 'y': 700, 'label': 15}, {'x': 393, 'y': 644, 'label': 16}, {'x': 298, 'y': 660, 'label': 17}, {'x': 199, 'y': 590, 'label': 18}, {'x': 183, 'y': 483, 'label': 19}, {'x': 114, 'y': 441, 'label': 20}, {'x': 94, 'y': 302, 'label': 21}]",be92d64e-71d4-4df5-9cf2-ce5ad5fddb3d,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/cloud.png,worksheets,worksheets_gt,17.0,datasets/connect_dots/images/cloud.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",datasets/connect_dots/labels/cloud_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
cupcake,13,974.0,1272.0,"[{'x': 604, 'y': 228, 'label': 1}, {'x': 693, 'y': 281, 'label': 2}, {'x': 816, 'y': 297, 'label': 3}, {'x': 798, 'y': 428, 'label': 4}, {'x': 902, 'y': 500, 'label': 5}, {'x': 917, 'y': 632, 'label': 6}, {'x': 773, 'y': 1149, 'label': 7}, {'x': 486, 'y': 1212, 'label': 8}, {'x': 205, 'y': 1145, 'label': 9}, {'x': 62, 'y': 712, 'label': 10}, {'x': 128, 'y': 502, 'label': 11}, {'x': 255, 'y': 407, 'label': 12}, {'x': 289, 'y': 273, 'label': 13}]",4d7e2fdc-4140-4e2c-af1f-16679df908ff,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/cupcake.png,worksheets,worksheets_gt,18.0,datasets/connect_dots/images/cupcake.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",datasets/connect_dots/labels/cupcake_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
paper_airplane,12,1343.0,1027.0,"[{'x': 675, 'y': 288, 'label': 1}, {'x': 459, 'y': 488, 'label': 2}, {'x': 246, 'y': 709, 'label': 3}, {'x': 542, 'y': 542, 'label': 4}, {'x': 773, 'y': 405, 'label': 5}, {'x': 700, 'y': 529, 'label': 6}, {'x': 427, 'y': 695, 'label': 7}, {'x': 75, 'y': 887, 'label': 8}, {'x': 325, 'y': 796, 'label': 9}, {'x': 555, 'y': 725, 'label': 10}, {'x': 871, 'y': 648, 'label': 11}, {'x': 1251, 'y': 530, 'label': 12}]",08646f90-3a6b-4ecb-b393-2ad4bfb690e8,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/paper_airplane.png,worksheets,worksheets_gt,14.0,datasets/connect_dots/images/paper_airplane.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",datasets/connect_dots/labels/paper_airplane_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
dino,20,606.0,753.0,"[{'x': 153, 'y': 343, 'label': 1}, {'x': 244, 'y': 325, 'label': 2}, {'x': 337, 'y': 358, 'label': 3}, {'x': 388, 'y': 412, 'label': 4}, {'x': 444, 'y': 517, 'label': 5}, {'x': 576, 'y': 533, 'label': 6}, {'x': 505, 'y': 571, 'label': 7}, {'x': 444, 'y': 559, 'label': 8}, {'x': 339, 'y': 462, 'label': 9}, {'x': 314, 'y': 496, 'label': 10}, {'x': 330, 'y': 546, 'label': 11}, {'x': 252, 'y': 560, 'label': 12}, {'x': 235, 'y': 468, 'label': 13}, {'x': 203, 'y': 468, 'label': 14}, {'x': 199, 'y': 559, 'label': 15}, {'x': 111, 'y': 547, 'label': 16}, {'x': 100, 'y': 427, 'label': 17}, {'x': 77, 'y': 334, 'label': 18}, {'x': 115, 'y': 235, 'label': 19}, {'x': 122, 'y': 163, 'label': 20}]",66fdf1bd-cdaf-4007-bd2d-b0c5af5b976a,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/dino.png,worksheets,worksheets_gt,19.0,datasets/connect_dots/images/dino.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",datasets/connect_dots/labels/dino_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
helmet,17,977.0,1188.0,"[{'x': 461, 'y': 101, 'label': 1}, {'x': 639, 'y': 144, 'label': 2}, {'x': 755, 'y': 233, 'label': 3}, {'x': 834, 'y': 394, 'label': 4}, {'x': 845, 'y': 470, 'label': 5}, {'x': 879, 'y': 640, 'label': 6}, {'x': 874, 'y': 795, 'label': 7}, {'x': 829, 'y': 912, 'label': 8}, {'x': 716, 'y': 982, 'label': 9}, {'x': 560, 'y': 908, 'label': 10}, {'x': 478, 'y': 987, 'label': 11}, {'x': 319, 'y': 893, 'label': 12}, {'x': 137, 'y': 791, 'label': 13}, {'x': 147, 'y': 692, 'label': 14}, {'x': 105, 'y': 505, 'label': 15}, {'x': 153, 'y': 287, 'label': 16}, {'x': 282, 'y': 153, 'label': 17}]",03a2e66a-60f2-44bd-b2f2-1f361d6e1c6c,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/helmet.png,worksheets,worksheets_gt,5.0,datasets/connect_dots/images/helmet.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",datasets/connect_dots/labels/helmet_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
pear,11,1038.0,1035.0,"[{'x': 746, 'y': 367, 'label': 1}, {'x': 758, 'y': 501, 'label': 2}, {'x': 754, 'y': 660, 'label': 3}, {'x': 720, 'y': 808, 'label': 4}, {'x': 590, 'y': 895, 'label': 5}, {'x': 434, 'y': 883, 'label': 6}, {'x': 303, 'y': 797, 'label': 7}, {'x': 271, 'y': 647, 'label': 8}, {'x': 358, 'y': 519, 'label': 9}, {'x': 493, 'y': 442, 'label': 10}, {'x': 602, 'y': 328, 'label': 11}]",93e13fed-eb86-4af7-ab43-a0c5b0a5eeb7,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/pear.png,worksheets,worksheets_gt,15.0,datasets/connect_dots/images/pear.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",datasets/connect_dots/labels/pear_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
alien,22,864.0,1117.0,"[{'x': 453, 'y': 365, 'label': 1}, {'x': 668, 'y': 417, 'label': 2}, {'x': 691, 'y': 499, 'label': 3}, {'x': 779, 'y': 497, 'label': 4}, {'x': 778, 'y': 594, 'label': 5}, {'x': 701, 'y': 585, 'label': 6}, {'x': 630, 'y': 638, 'label': 7}, {'x': 631, 'y': 794, 'label': 8}, {'x': 631, 'y': 866, 'label': 9}, {'x': 573, 'y': 894, 'label': 10}, {'x': 525, 'y': 790, 'label': 11}, {'x': 365, 'y': 792, 'label': 12}, {'x': 365, 'y': 893, 'label': 13}, {'x': 304, 'y': 905, 'label': 14}, {'x': 212, 'y': 674, 'label': 15}, {'x': 224, 'y': 624, 'label': 16}, {'x': 165, 'y': 608, 'label': 17}, {'x': 181, 'y': 540, 'label': 18}, {'x': 59, 'y': 509, 'label': 19}, {'x': 99, 'y': 439, 'label': 20}, {'x': 196, 'y': 458, 'label': 21}, {'x': 290, 'y': 386, 'label': 22}]",4867d431-9066-443c-bb11-a72e7f739a13,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/alien.png,worksheets,worksheets_gt,3.0,datasets/connect_dots/images/alien.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",datasets/connect_dots/labels/alien_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
watermelon,7,1455.0,1129.0,"[{'x': 1386, 'y': 274, 'label': 1}, {'x': 1311, 'y': 561, 'label': 2}, {'x': 1052, 'y': 831, 'label': 3}, {'x': 707, 'y': 903, 'label': 4}, {'x': 398, 'y': 801, 'label': 5}, {'x': 193, 'y': 570, 'label': 6}, {'x': 71, 'y': 279, 'label': 7}]",83416918-6ab0-40ce-ab39-1151bbd1c00b,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/watermelon.png,worksheets,worksheets_gt,26.0,datasets/connect_dots/images/watermelon.png,"[1, 2, 3, 4, 5, 6, 7]",datasets/connect_dots/labels/watermelon_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
banana2,10,270.0,350.0,"[{'x': 136, 'y': 118, 'label': 1}, {'x': 127, 'y': 143, 'label': 2}, {'x': 112, 'y': 169, 'label': 3}, {'x': 89, 'y': 190, 'label': 4}, {'x': 63, 'y': 208, 'label': 5}, {'x': 194, 'y': 156, 'label': 6}, {'x': 182, 'y': 189, 'label': 7}, {'x': 162, 'y': 218, 'label': 8}, {'x': 136, 'y': 239, 'label': 9}, {'x': 98, 'y': 254, 'label': 10}]",85aaa35a-0cb4-43d1-a900-21383b70a285,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/banana2.png,worksheets,worksheets_gt,9.0,datasets/connect_dots/images/banana2.jpg,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",datasets/connect_dots/labels/banana2_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
microphone,10,804.0,1076.0,"[{'x': 247, 'y': 261, 'label': 1}, {'x': 282, 'y': 148, 'label': 2}, {'x': 405, 'y': 87, 'label': 3}, {'x': 530, 'y': 148, 'label': 4}, {'x': 557, 'y': 262, 'label': 5}, {'x': 516, 'y': 371, 'label': 6}, {'x': 483, 'y': 973, 'label': 7}, {'x': 412, 'y': 998, 'label': 8}, {'x': 348, 'y': 973, 'label': 9}, {'x': 294, 'y': 382, 'label': 10}]",0137e2f4-1980-4d67-9a54-9753f49f66cb,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/microphone.png,worksheets,worksheets_gt,11.0,datasets/connect_dots/images/microphone.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",datasets/connect_dots/labels/microphone_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
train,22,1692.0,1303.0,"[{'x': 1163, 'y': 277, 'label': 1}, {'x': 1286, 'y': 346, 'label': 2}, {'x': 1201, 'y': 390, 'label': 3}, {'x': 1219, 'y': 483, 'label': 4}, {'x': 1358, 'y': 486, 'label': 5}, {'x': 1395, 'y': 613, 'label': 6}, {'x': 1343, 'y': 767, 'label': 7}, {'x': 1248, 'y': 842, 'label': 8}, {'x': 1451, 'y': 1056, 'label': 9}, {'x': 1247, 'y': 1136, 'label': 10}, {'x': 1118, 'y': 1150, 'label': 11}, {'x': 1080, 'y': 941, 'label': 12}, {'x': 744, 'y': 961, 'label': 13}, {'x': 399, 'y': 1059, 'label': 14}, {'x': 287, 'y': 654, 'label': 15}, {'x': 562, 'y': 577, 'label': 16}, {'x': 667, 'y': 572, 'label': 17}, {'x': 745, 'y': 633, 'label': 18}, {'x': 959, 'y': 553, 'label': 19}, {'x': 1041, 'y': 502, 'label': 20}, {'x': 1021, 'y': 429, 'label': 21}, {'x': 979, 'y': 349, 'label': 22}]",d183bca4-0ddc-48a4-b472-962102c0f80a,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/train.png,worksheets,worksheets_gt,23.0,datasets/connect_dots/images/train.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",datasets/connect_dots/labels/train_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
heart,14,1421.0,1101.0,"[{'x': 749, 'y': 278, 'label': 1}, {'x': 910, 'y': 139, 'label': 2}, {'x': 1141, 'y': 167, 'label': 3}, {'x': 1237, 'y': 444, 'label': 4}, {'x': 1173, 'y': 580, 'label': 5}, {'x': 992, 'y': 687, 'label': 6}, {'x': 877, 'y': 829, 'label': 7}, {'x': 758, 'y': 949, 'label': 8}, {'x': 660, 'y': 842, 'label': 9}, {'x': 461, 'y': 683, 'label': 10}, {'x': 301, 'y': 579, 'label': 11}, {'x': 271, 'y': 410, 'label': 12}, {'x': 361, 'y': 165, 'label': 13}, {'x': 568, 'y': 110, 'label': 14}]",8dfc4a17-2fb2-410b-bfaa-1160de028c3a,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/heart.png,worksheets,worksheets_gt,4.0,datasets/connect_dots/images/heart.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",datasets/connect_dots/labels/heart_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
c,10,593.0,749.0,"[{'x': 140, 'y': 286, 'label': 1}, {'x': 121, 'y': 338, 'label': 2}, {'x': 110, 'y': 397, 'label': 3}, {'x': 112, 'y': 464, 'label': 4}, {'x': 130, 'y': 515, 'label': 5}, {'x': 154, 'y': 562, 'label': 6}, {'x': 189, 'y': 601, 'label': 7}, {'x': 243, 'y': 630, 'label': 8}, {'x': 300, 'y': 637, 'label': 9}, {'x': 357, 'y': 629, 'label': 10}]",c4dbe59a-0176-44c3-9c8d-60a6b3ed3eaa,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/c.png,worksheets,worksheets_gt,14.0,datasets/connect_dots/images/c.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",datasets/connect_dots/labels/c_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
turtle,17,1481.0,1138.0,"[{'x': 1092, 'y': 661, 'label': 1}, {'x': 1027, 'y': 641, 'label': 2}, {'x': 1001, 'y': 516, 'label': 3}, {'x': 927, 'y': 391, 'label': 4}, {'x': 840, 'y': 313, 'label': 5}, {'x': 707, 'y': 258, 'label': 6}, {'x': 537, 'y': 266, 'label': 7}, {'x': 411, 'y': 346, 'label': 8}, {'x': 302, 'y': 461, 'label': 9}, {'x': 239, 'y': 594, 'label': 10}, {'x': 191, 'y': 750, 'label': 11}, {'x': 407, 'y': 846, 'label': 12}, {'x': 517, 'y': 856, 'label': 13}, {'x': 610, 'y': 819, 'label': 14}, {'x': 732, 'y': 871, 'label': 15}, {'x': 862, 'y': 823, 'label': 16}, {'x': 1057, 'y': 744, 'label': 17}]",90992af7-4baa-4f8a-bcdd-109786a7828a,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/turtle.png,worksheets,worksheets_gt,24.0,datasets/connect_dots/images/turtle.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",datasets/connect_dots/labels/turtle_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
flag,11,894.0,1167.0,"[{'x': 150, 'y': 218, 'label': 1}, {'x': 242, 'y': 153, 'label': 2}, {'x': 338, 'y': 156, 'label': 3}, {'x': 518, 'y': 182, 'label': 4}, {'x': 761, 'y': 111, 'label': 5}, {'x': 748, 'y': 503, 'label': 6}, {'x': 549, 'y': 577, 'label': 7}, {'x': 345, 'y': 519, 'label': 8}, {'x': 150, 'y': 533, 'label': 9}, {'x': 122, 'y': 844, 'label': 10}, {'x': 122, 'y': 1109, 'label': 11}]",9842d673-1517-4d6d-be33-ed58e39857d9,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/flag.png,worksheets,worksheets_gt,21.0,datasets/connect_dots/images/flag.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",datasets/connect_dots/labels/flag_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
star,30,885.0,951.0,"[{'x': 314, 'y': 352, 'label': 1}, {'x': 237, 'y': 334, 'label': 2}, {'x': 158, 'y': 338, 'label': 3}, {'x': 82, 'y': 360, 'label': 4}, {'x': 84, 'y': 422, 'label': 5}, {'x': 133, 'y': 481, 'label': 6}, {'x': 198, 'y': 527, 'label': 7}, {'x': 272, 'y': 548, 'label': 8}, {'x': 223, 'y': 603, 'label': 9}, {'x': 193, 'y': 672, 'label': 10}, {'x': 184, 'y': 748, 'label': 11}, {'x': 193, 'y': 821, 'label': 12}, {'x': 270, 'y': 807, 'label': 13}, {'x': 341, 'y': 776, 'label': 14}, {'x': 399, 'y': 726, 'label': 15}, {'x': 430, 'y': 655, 'label': 16}, {'x': 468, 'y': 719, 'label': 17}, {'x': 518, 'y': 776, 'label': 18}, {'x': 582, 'y': 811, 'label': 19}, {'x': 655, 'y': 817, 'label': 20}, {'x': 678, 'y': 752, 'label': 21}, {'x': 671, 'y': 676, 'label': 22}, {'x': 647, 'y': 610, 'label': 23}, {'x': 598, 'y': 554, 'label': 24}, {'x': 733, 'y': 486, 'label': 25}, {'x': 786, 'y': 433, 'label': 26}, {'x': 815, 'y': 367, 'label': 27}, {'x': 733, 'y': 340, 'label': 28}, {'x': 647, 'y': 330, 'label': 29}, {'x': 565, 'y': 353, 'label': 30}]",96c76fc1-c5dc-454c-b648-86f17243a6f2,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/star.png,worksheets,worksheets_gt,20.0,datasets/connect_dots/images/star.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",datasets/connect_dots/labels/star_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
zipper,12,917.0,1208.0,"[{'x': 502, 'y': 345, 'label': 1}, {'x': 415, 'y': 427, 'label': 2}, {'x': 505, 'y': 501, 'label': 3}, {'x': 410, 'y': 560, 'label': 4}, {'x': 506, 'y': 636, 'label': 5}, {'x': 403, 'y': 702, 'label': 6}, {'x': 501, 'y': 773, 'label': 7}, {'x': 410, 'y': 840, 'label': 8}, {'x': 505, 'y': 918, 'label': 9}, {'x': 414, 'y': 984, 'label': 10}, {'x': 505, 'y': 1071, 'label': 11}, {'x': 418, 'y': 1136, 'label': 12}]",83b1d102-b9b3-41c8-a807-142b56512607,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/zipper.png,worksheets,worksheets_gt,27.0,datasets/connect_dots/images/zipper.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",datasets/connect_dots/labels/zipper_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
butterfly,24,1391.0,1066.0,"[{'x': 809, 'y': 254, 'label': 1}, {'x': 896, 'y': 162, 'label': 2}, {'x': 1025, 'y': 126, 'label': 3}, {'x': 1158, 'y': 162, 'label': 4}, {'x': 1242, 'y': 268, 'label': 5}, {'x': 1274, 'y': 405, 'label': 6}, {'x': 1229, 'y': 549, 'label': 7}, {'x': 1119, 'y': 631, 'label': 8}, {'x': 1156, 'y': 777, 'label': 9}, {'x': 1091, 'y': 899, 'label': 10}, {'x': 964, 'y': 934, 'label': 11}, {'x': 853, 'y': 872, 'label': 12}, {'x': 551, 'y': 879, 'label': 13}, {'x': 442, 'y': 939, 'label': 14}, {'x': 312, 'y': 907, 'label': 15}, {'x': 250, 'y': 780, 'label': 16}, {'x': 284, 'y': 631, 'label': 17}, {'x': 179, 'y': 556, 'label': 18}, {'x': 130, 'y': 407, 'label': 19}, {'x': 160, 'y': 275, 'label': 20}, {'x': 246, 'y': 166, 'label': 21}, {'x': 381, 'y': 129, 'label': 22}, {'x': 507, 'y': 168, 'label': 23}, {'x': 595, 'y': 258, 'label': 24}]",c6a9d0de-7430-444b-968f-c15e15b4b24e,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/butterfly.png,worksheets,worksheets_gt,13.0,datasets/connect_dots/images/butterfly.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",datasets/connect_dots/labels/butterfly_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
